IoTDeviceID,timestamp,Location,Type,Value,Unit
GrainTemp45,2024-05-24 16:00:00,Silo15,graintemperature,6.9,celsius
GrainTemp43,2024-05-24 17:00:00,Silo15,graintemperature,8.3,celsius
GrainTemp44,2024-05-24 17:00:00,Silo15,graintemperature,13.2,celsius
GrainTemp45,2024-05-24 17:00:00,Silo15,graintemperature,6.3,celsius
Temp15,2024-05-25 08:00:00,Silo15,temperature,12.2,celsius
Humd15,2024-05-25 08:00:00,Silo15,humidity,33.1,percentage
InTemp15,2024-05-25 08:00:00,Silo15,intemperature,17.3,celsius
Temp15,2024-05-25 14:00:00,Silo15,temperature,19.3,celsius
Humd15,2024-05-25 14:00:00,Silo15,humidity,14.7,percentage
InTemp15,2024-05-25 14:00:00,Silo15,intemperature,17.0,celsius
GrainTemp43,2024-05-25 08:00:00,Silo15,graintemperature,10.3,celsius
GrainTemp44,2024-05-25 08:00:00,Silo15,graintemperature,10.4,celsius
GrainTemp45,2024-05-25 08:00:00,Silo15,graintemperature,13.1,celsius
GrainTemp43,2024-05-25 09:00:00,Silo15,graintemperature,11.9,celsius
GrainTemp44,2024-05-25 09:00:00,Silo15,graintemperature,4.0,celsius
GrainTemp45,2024-05-25 09:00:00,Silo15,graintemperature,14.2,celsius
GrainTemp43,2024-05-25 10:00:00,Silo15,graintemperature,11.3,celsius
GrainTemp44,2024-05-25 10:00:00,Silo15,graintemperature,14.8,celsius
GrainTemp45,2024-05-25 10:00:00,Silo15,graintemperature,9.0,celsius
GrainTemp43,2024-05-25 11:00:00,Silo15,graintemperature,3.7,celsius
GrainTemp44,2024-05-25 11:00:00,Silo15,graintemperature,5.9,celsius
GrainTemp45,2024-05-25 11:00:00,Silo15,graintemperature,14.2,celsius
GrainTemp43,2024-05-25 12:00:00,Silo15,graintemperature,2.6,celsius
GrainTemp44,2024-05-25 12:00:00,Silo15,graintemperature,8.3,celsius
GrainTemp45,2024-05-25 12:00:00,Silo15,graintemperature,9.7,celsius
GrainTemp43,2024-05-25 13:00:00,Silo15,graintemperature,9.2,celsius
GrainTemp44,2024-05-25 13:00:00,Silo15,graintemperature,14.9,celsius
GrainTemp45,2024-05-25 13:00:00,Silo15,graintemperature,3.1,celsius
GrainTemp43,2024-05-25 14:00:00,Silo15,graintemperature,14.2,celsius
GrainTemp44,2024-05-25 14:00:00,Silo15,graintemperature,4.5,celsius
GrainTemp45,2024-05-25 14:00:00,Silo15,graintemperature,10.6,celsius
GrainTemp43,2024-05-25 15:00:00,Silo15,graintemperature,1.9,celsius
GrainTemp44,2024-05-25 15:00:00,Silo15,graintemperature,11.4,celsius
GrainTemp45,2024-05-25 15:00:00,Silo15,graintemperature,5.7,celsius
GrainTemp43,2024-05-25 16:00:00,Silo15,graintemperature,10.7,celsius
GrainTemp44,2024-05-25 16:00:00,Silo15,graintemperature,13.4,celsius
GrainTemp45,2024-05-25 16:00:00,Silo15,graintemperature,1.1,celsius
GrainTemp43,2024-05-25 17:00:00,Silo15,graintemperature,3.6,celsius
GrainTemp44,2024-05-25 17:00:00,Silo15,graintemperature,12.5,celsius
GrainTemp45,2024-05-25 17:00:00,Silo15,graintemperature,9.7,celsius
Temp15,2024-05-26 08:00:00,Silo15,temperature,20.4,celsius
Humd15,2024-05-26 08:00:00,Silo15,humidity,6.9,percentage
InTemp15,2024-05-26 08:00:00,Silo15,intemperature,8.0,celsius
Temp15,2024-05-26 14:00:00,Silo15,temperature,23.7,celsius
Humd15,2024-05-26 14:00:00,Silo15,humidity,25.7,percentage
InTemp15,2024-05-26 14:00:00,Silo15,intemperature,21.8,celsius
GrainTemp43,2024-05-26 08:00:00,Silo15,graintemperature,12.0,celsius
GrainTemp44,2024-05-26 08:00:00,Silo15,graintemperature,7.7,celsius
GrainTemp45,2024-05-26 08:00:00,Silo15,graintemperature,8.7,celsius
GrainTemp43,2024-05-26 09:00:00,Silo15,graintemperature,6.8,celsius
GrainTemp44,2024-05-26 09:00:00,Silo15,graintemperature,13.6,celsius
GrainTemp45,2024-05-26 09:00:00,Silo15,graintemperature,9.2,celsius
GrainTemp43,2024-05-26 10:00:00,Silo15,graintemperature,6.0,celsius
GrainTemp44,2024-05-26 10:00:00,Silo15,graintemperature,7.9,celsius
GrainTemp45,2024-05-26 10:00:00,Silo15,graintemperature,4.4,celsius
GrainTemp43,2024-05-26 11:00:00,Silo15,graintemperature,2.3,celsius
GrainTemp44,2024-05-26 11:00:00,Silo15,graintemperature,6.3,celsius
GrainTemp45,2024-05-26 11:00:00,Silo15,graintemperature,14.7,celsius
GrainTemp43,2024-05-26 12:00:00,Silo15,graintemperature,9.2,celsius
GrainTemp44,2024-05-26 12:00:00,Silo15,graintemperature,10.0,celsius
GrainTemp45,2024-05-26 12:00:00,Silo15,graintemperature,11.9,celsius
GrainTemp43,2024-05-26 13:00:00,Silo15,graintemperature,4.9,celsius
GrainTemp44,2024-05-26 13:00:00,Silo15,graintemperature,2.1,celsius
GrainTemp45,2024-05-26 13:00:00,Silo15,graintemperature,14.6,celsius
GrainTemp43,2024-05-26 14:00:00,Silo15,graintemperature,11.7,celsius
GrainTemp44,2024-05-26 14:00:00,Silo15,graintemperature,3.2,celsius
GrainTemp45,2024-05-26 14:00:00,Silo15,graintemperature,8.8,celsius
GrainTemp43,2024-05-26 15:00:00,Silo15,graintemperature,9.4,celsius
GrainTemp44,2024-05-26 15:00:00,Silo15,graintemperature,8.5,celsius
GrainTemp45,2024-05-26 15:00:00,Silo15,graintemperature,5.7,celsius
GrainTemp43,2024-05-26 16:00:00,Silo15,graintemperature,4.8,celsius
GrainTemp44,2024-05-26 16:00:00,Silo15,graintemperature,14.5,celsius
GrainTemp45,2024-05-26 16:00:00,Silo15,graintemperature,6.3,celsius
GrainTemp43,2024-05-26 17:00:00,Silo15,graintemperature,14.1,celsius
GrainTemp44,2024-05-26 17:00:00,Silo15,graintemperature,7.4,celsius
GrainTemp45,2024-05-26 17:00:00,Silo15,graintemperature,6.0,celsius
Temp15,2024-05-27 08:00:00,Silo15,temperature,24.7,celsius
Humd15,2024-05-27 08:00:00,Silo15,humidity,18.5,percentage
InTemp15,2024-05-27 08:00:00,Silo15,intemperature,13.4,celsius
Temp15,2024-05-27 14:00:00,Silo15,temperature,19.5,celsius
Humd15,2024-05-27 14:00:00,Silo15,humidity,10.0,percentage
InTemp15,2024-05-27 14:00:00,Silo15,intemperature,23.3,celsius
GrainTemp43,2024-05-27 08:00:00,Silo15,graintemperature,13.4,celsius
GrainTemp44,2024-05-27 08:00:00,Silo15,graintemperature,5.4,celsius
GrainTemp45,2024-05-27 08:00:00,Silo15,graintemperature,3.2,celsius
GrainTemp43,2024-05-27 09:00:00,Silo15,graintemperature,3.3,celsius
GrainTemp44,2024-05-27 09:00:00,Silo15,graintemperature,2.4,celsius
GrainTemp45,2024-05-27 09:00:00,Silo15,graintemperature,5.5,celsius
GrainTemp43,2024-05-27 10:00:00,Silo15,graintemperature,11.3,celsius
GrainTemp44,2024-05-27 10:00:00,Silo15,graintemperature,5.9,celsius
GrainTemp45,2024-05-27 10:00:00,Silo15,graintemperature,5.0,celsius
GrainTemp43,2024-05-27 11:00:00,Silo15,graintemperature,9.5,celsius
GrainTemp44,2024-05-27 11:00:00,Silo15,graintemperature,9.9,celsius
GrainTemp45,2024-05-27 11:00:00,Silo15,graintemperature,13.3,celsius
GrainTemp43,2024-05-27 12:00:00,Silo15,graintemperature,14.0,celsius
GrainTemp44,2024-05-27 12:00:00,Silo15,graintemperature,1.9,celsius
GrainTemp45,2024-05-27 12:00:00,Silo15,graintemperature,11.0,celsius
GrainTemp43,2024-05-27 13:00:00,Silo15,graintemperature,7.5,celsius
GrainTemp44,2024-05-27 13:00:00,Silo15,graintemperature,11.8,celsius
GrainTemp45,2024-05-27 13:00:00,Silo15,graintemperature,5.3,celsius
GrainTemp43,2024-05-27 14:00:00,Silo15,graintemperature,10.5,celsius
GrainTemp44,2024-05-27 14:00:00,Silo15,graintemperature,1.9,celsius
GrainTemp45,2024-05-27 14:00:00,Silo15,graintemperature,1.3,celsius
GrainTemp43,2024-05-27 15:00:00,Silo15,graintemperature,10.3,celsius
GrainTemp44,2024-05-27 15:00:00,Silo15,graintemperature,13.2,celsius
GrainTemp45,2024-05-27 15:00:00,Silo15,graintemperature,4.7,celsius
GrainTemp43,2024-05-27 16:00:00,Silo15,graintemperature,10.6,celsius
GrainTemp44,2024-05-27 16:00:00,Silo15,graintemperature,7.6,celsius
GrainTemp45,2024-05-27 16:00:00,Silo15,graintemperature,9.8,celsius
GrainTemp43,2024-05-27 17:00:00,Silo15,graintemperature,1.8,celsius
GrainTemp44,2024-05-27 17:00:00,Silo15,graintemperature,12.6,celsius
GrainTemp45,2024-05-27 17:00:00,Silo15,graintemperature,13.1,celsius
Temp15,2024-05-28 08:00:00,Silo15,temperature,14.4,celsius
Humd15,2024-05-28 08:00:00,Silo15,humidity,33.3,percentage
InTemp15,2024-05-28 08:00:00,Silo15,intemperature,8.6,celsius
Temp15,2024-05-28 14:00:00,Silo15,temperature,14.3,celsius
Humd15,2024-05-28 14:00:00,Silo15,humidity,5.9,percentage
InTemp15,2024-05-28 14:00:00,Silo15,intemperature,16.8,celsius
GrainTemp43,2024-05-28 08:00:00,Silo15,graintemperature,12.5,celsius
GrainTemp44,2024-05-28 08:00:00,Silo15,graintemperature,10.8,celsius
GrainTemp45,2024-05-28 08:00:00,Silo15,graintemperature,14.0,celsius
GrainTemp43,2024-05-28 09:00:00,Silo15,graintemperature,11.2,celsius
GrainTemp44,2024-05-28 09:00:00,Silo15,graintemperature,10.2,celsius
GrainTemp45,2024-05-28 09:00:00,Silo15,graintemperature,3.9,celsius
GrainTemp43,2024-05-28 10:00:00,Silo15,graintemperature,10.9,celsius
GrainTemp44,2024-05-28 10:00:00,Silo15,graintemperature,4.6,celsius
GrainTemp45,2024-05-28 10:00:00,Silo15,graintemperature,5.6,celsius
GrainTemp43,2024-05-28 11:00:00,Silo15,graintemperature,1.6,celsius
GrainTemp44,2024-05-28 11:00:00,Silo15,graintemperature,3.5,celsius
GrainTemp45,2024-05-28 11:00:00,Silo15,graintemperature,2.6,celsius
GrainTemp43,2024-05-28 12:00:00,Silo15,graintemperature,13.3,celsius
GrainTemp44,2024-05-28 12:00:00,Silo15,graintemperature,14.6,celsius
GrainTemp45,2024-05-28 12:00:00,Silo15,graintemperature,8.1,celsius
GrainTemp43,2024-05-28 13:00:00,Silo15,graintemperature,13.9,celsius
GrainTemp44,2024-05-28 13:00:00,Silo15,graintemperature,5.9,celsius
GrainTemp45,2024-05-28 13:00:00,Silo15,graintemperature,13.2,celsius
GrainTemp43,2024-05-28 14:00:00,Silo15,graintemperature,3.3,celsius
GrainTemp44,2024-05-28 14:00:00,Silo15,graintemperature,8.7,celsius
GrainTemp45,2024-05-28 14:00:00,Silo15,graintemperature,6.9,celsius
GrainTemp43,2024-05-28 15:00:00,Silo15,graintemperature,3.4,celsius
GrainTemp44,2024-05-28 15:00:00,Silo15,graintemperature,9.5,celsius
GrainTemp45,2024-05-28 15:00:00,Silo15,graintemperature,4.9,celsius
GrainTemp43,2024-05-28 16:00:00,Silo15,graintemperature,12.6,celsius
GrainTemp44,2024-05-28 16:00:00,Silo15,graintemperature,5.4,celsius
GrainTemp45,2024-05-28 16:00:00,Silo15,graintemperature,2.0,celsius
GrainTemp43,2024-05-28 17:00:00,Silo15,graintemperature,1.7,celsius
GrainTemp44,2024-05-28 17:00:00,Silo15,graintemperature,3.7,celsius
GrainTemp45,2024-05-28 17:00:00,Silo15,graintemperature,11.6,celsius
Temp15,2024-05-29 08:00:00,Silo15,temperature,24.7,celsius
Humd15,2024-05-29 08:00:00,Silo15,humidity,9.2,percentage
InTemp15,2024-05-29 08:00:00,Silo15,intemperature,9.6,celsius
Temp15,2024-05-29 14:00:00,Silo15,temperature,9.6,celsius
Humd15,2024-05-29 14:00:00,Silo15,humidity,7.9,percentage
InTemp15,2024-05-29 14:00:00,Silo15,intemperature,8.9,celsius
GrainTemp43,2024-05-29 08:00:00,Silo15,graintemperature,2.4,celsius
GrainTemp44,2024-05-29 08:00:00,Silo15,graintemperature,2.5,celsius
GrainTemp45,2024-05-29 08:00:00,Silo15,graintemperature,7.0,celsius
GrainTemp43,2024-05-29 09:00:00,Silo15,graintemperature,1.8,celsius
GrainTemp44,2024-05-29 09:00:00,Silo15,graintemperature,5.3,celsius
GrainTemp45,2024-05-29 09:00:00,Silo15,graintemperature,8.8,celsius
GrainTemp43,2024-05-29 10:00:00,Silo15,graintemperature,10.3,celsius
GrainTemp44,2024-05-29 10:00:00,Silo15,graintemperature,11.8,celsius
GrainTemp45,2024-05-29 10:00:00,Silo15,graintemperature,10.4,celsius
GrainTemp43,2024-05-29 11:00:00,Silo15,graintemperature,9.1,celsius
GrainTemp44,2024-05-29 11:00:00,Silo15,graintemperature,4.8,celsius
GrainTemp45,2024-05-29 11:00:00,Silo15,graintemperature,12.0,celsius
GrainTemp43,2024-05-29 12:00:00,Silo15,graintemperature,5.3,celsius
GrainTemp44,2024-05-29 12:00:00,Silo15,graintemperature,4.9,celsius
GrainTemp45,2024-05-29 12:00:00,Silo15,graintemperature,14.1,celsius
GrainTemp43,2024-05-29 13:00:00,Silo15,graintemperature,3.7,celsius
GrainTemp44,2024-05-29 13:00:00,Silo15,graintemperature,7.0,celsius
GrainTemp45,2024-05-29 13:00:00,Silo15,graintemperature,2.2,celsius
GrainTemp43,2024-05-29 14:00:00,Silo15,graintemperature,4.3,celsius
GrainTemp44,2024-05-29 14:00:00,Silo15,graintemperature,10.5,celsius
GrainTemp45,2024-05-29 14:00:00,Silo15,graintemperature,14.9,celsius
GrainTemp43,2024-05-29 15:00:00,Silo15,graintemperature,5.8,celsius
GrainTemp44,2024-05-29 15:00:00,Silo15,graintemperature,7.5,celsius
GrainTemp45,2024-05-29 15:00:00,Silo15,graintemperature,7.7,celsius
GrainTemp43,2024-05-29 16:00:00,Silo15,graintemperature,5.5,celsius
GrainTemp44,2024-05-29 16:00:00,Silo15,graintemperature,6.7,celsius
GrainTemp45,2024-05-29 16:00:00,Silo15,graintemperature,7.8,celsius
GrainTemp43,2024-05-29 17:00:00,Silo15,graintemperature,6.9,celsius
GrainTemp44,2024-05-29 17:00:00,Silo15,graintemperature,7.6,celsius
GrainTemp45,2024-05-29 17:00:00,Silo15,graintemperature,2.2,celsius
Temp15,2024-05-30 08:00:00,Silo15,temperature,23.3,celsius
Humd15,2024-05-30 08:00:00,Silo15,humidity,31.9,percentage
InTemp15,2024-05-30 08:00:00,Silo15,intemperature,18.8,celsius
Temp15,2024-05-30 14:00:00,Silo15,temperature,10.3,celsius
Humd15,2024-05-30 14:00:00,Silo15,humidity,12.7,percentage
InTemp15,2024-05-30 14:00:00,Silo15,intemperature,24.2,celsius
GrainTemp43,2024-05-30 08:00:00,Silo15,graintemperature,3.9,celsius
GrainTemp44,2024-05-30 08:00:00,Silo15,graintemperature,10.6,celsius
GrainTemp45,2024-05-30 08:00:00,Silo15,graintemperature,7.1,celsius
GrainTemp43,2024-05-30 09:00:00,Silo15,graintemperature,7.3,celsius
GrainTemp44,2024-05-30 09:00:00,Silo15,graintemperature,10.4,celsius
GrainTemp45,2024-05-30 09:00:00,Silo15,graintemperature,3.1,celsius
GrainTemp43,2024-05-30 10:00:00,Silo15,graintemperature,1.8,celsius
GrainTemp44,2024-05-30 10:00:00,Silo15,graintemperature,4.6,celsius
GrainTemp45,2024-05-30 10:00:00,Silo15,graintemperature,10.5,celsius
GrainTemp43,2024-05-30 11:00:00,Silo15,graintemperature,4.0,celsius
GrainTemp44,2024-05-30 11:00:00,Silo15,graintemperature,11.4,celsius
GrainTemp45,2024-05-30 11:00:00,Silo15,graintemperature,8.8,celsius
GrainTemp43,2024-05-30 12:00:00,Silo15,graintemperature,7.1,celsius
GrainTemp44,2024-05-30 12:00:00,Silo15,graintemperature,5.7,celsius
GrainTemp45,2024-05-30 12:00:00,Silo15,graintemperature,12.2,celsius
GrainTemp43,2024-05-30 13:00:00,Silo15,graintemperature,7.1,celsius
GrainTemp44,2024-05-30 13:00:00,Silo15,graintemperature,9.3,celsius
GrainTemp45,2024-05-30 13:00:00,Silo15,graintemperature,6.7,celsius
GrainTemp43,2024-05-30 14:00:00,Silo15,graintemperature,13.9,celsius
GrainTemp44,2024-05-30 14:00:00,Silo15,graintemperature,9.1,celsius
GrainTemp45,2024-05-30 14:00:00,Silo15,graintemperature,3.2,celsius
GrainTemp43,2024-05-30 15:00:00,Silo15,graintemperature,12.9,celsius
GrainTemp44,2024-05-30 15:00:00,Silo15,graintemperature,10.1,celsius
GrainTemp45,2024-05-30 15:00:00,Silo15,graintemperature,10.6,celsius
GrainTemp43,2024-05-30 16:00:00,Silo15,graintemperature,2.7,celsius
GrainTemp44,2024-05-30 16:00:00,Silo15,graintemperature,5.8,celsius
GrainTemp45,2024-05-30 16:00:00,Silo15,graintemperature,7.6,celsius
GrainTemp43,2024-05-30 17:00:00,Silo15,graintemperature,3.5,celsius
GrainTemp44,2024-05-30 17:00:00,Silo15,graintemperature,5.5,celsius
GrainTemp45,2024-05-30 17:00:00,Silo15,graintemperature,6.7,celsius
Temp15,2024-05-31 08:00:00,Silo15,temperature,18.8,celsius
Humd15,2024-05-31 08:00:00,Silo15,humidity,16.4,percentage
InTemp15,2024-05-31 08:00:00,Silo15,intemperature,16.9,celsius
Temp15,2024-05-31 14:00:00,Silo15,temperature,19.0,celsius
Humd15,2024-05-31 14:00:00,Silo15,humidity,24.2,percentage
InTemp15,2024-05-31 14:00:00,Silo15,intemperature,22.8,celsius
GrainTemp43,2024-05-31 08:00:00,Silo15,graintemperature,4.6,celsius
GrainTemp44,2024-05-31 08:00:00,Silo15,graintemperature,11.5,celsius
GrainTemp45,2024-05-31 08:00:00,Silo15,graintemperature,4.0,celsius
GrainTemp43,2024-05-31 09:00:00,Silo15,graintemperature,7.4,celsius
GrainTemp44,2024-05-31 09:00:00,Silo15,graintemperature,4.6,celsius
GrainTemp45,2024-05-31 09:00:00,Silo15,graintemperature,14.7,celsius
GrainTemp43,2024-05-31 10:00:00,Silo15,graintemperature,8.6,celsius
GrainTemp44,2024-05-31 10:00:00,Silo15,graintemperature,7.0,celsius
GrainTemp45,2024-05-31 10:00:00,Silo15,graintemperature,11.1,celsius
GrainTemp43,2024-05-31 11:00:00,Silo15,graintemperature,13.6,celsius
GrainTemp44,2024-05-31 11:00:00,Silo15,graintemperature,3.0,celsius
GrainTemp45,2024-05-31 11:00:00,Silo15,graintemperature,6.4,celsius
GrainTemp43,2024-05-31 12:00:00,Silo15,graintemperature,13.6,celsius
GrainTemp44,2024-05-31 12:00:00,Silo15,graintemperature,10.9,celsius
GrainTemp45,2024-05-31 12:00:00,Silo15,graintemperature,4.8,celsius
GrainTemp43,2024-05-31 13:00:00,Silo15,graintemperature,13.9,celsius
GrainTemp44,2024-05-31 13:00:00,Silo15,graintemperature,5.0,celsius
GrainTemp45,2024-05-31 13:00:00,Silo15,graintemperature,2.9,celsius
GrainTemp43,2024-05-31 14:00:00,Silo15,graintemperature,8.5,celsius
GrainTemp44,2024-05-31 14:00:00,Silo15,graintemperature,13.3,celsius
GrainTemp45,2024-05-31 14:00:00,Silo15,graintemperature,7.5,celsius
GrainTemp43,2024-05-31 15:00:00,Silo15,graintemperature,3.0,celsius
GrainTemp44,2024-05-31 15:00:00,Silo15,graintemperature,5.5,celsius
GrainTemp45,2024-05-31 15:00:00,Silo15,graintemperature,11.3,celsius
GrainTemp43,2024-05-31 16:00:00,Silo15,graintemperature,6.3,celsius
GrainTemp44,2024-05-31 16:00:00,Silo15,graintemperature,11.1,celsius
GrainTemp45,2024-05-31 16:00:00,Silo15,graintemperature,8.5,celsius
GrainTemp43,2024-05-31 17:00:00,Silo15,graintemperature,13.4,celsius
GrainTemp44,2024-05-31 17:00:00,Silo15,graintemperature,5.3,celsius
GrainTemp45,2024-05-31 17:00:00,Silo15,graintemperature,2.5,celsius
Temp15,2024-06-01 08:00:00,Silo15,temperature,16.2,celsius
Humd15,2024-06-01 08:00:00,Silo15,humidity,21.9,percentage
InTemp15,2024-06-01 08:00:00,Silo15,intemperature,24.9,celsius
Temp15,2024-06-01 14:00:00,Silo15,temperature,13.7,celsius
Humd15,2024-06-01 14:00:00,Silo15,humidity,18.2,percentage
InTemp15,2024-06-01 14:00:00,Silo15,intemperature,8.6,celsius
GrainTemp43,2024-06-01 08:00:00,Silo15,graintemperature,11.9,celsius
GrainTemp44,2024-06-01 08:00:00,Silo15,graintemperature,6.2,celsius
GrainTemp45,2024-06-01 08:00:00,Silo15,graintemperature,10.7,celsius
GrainTemp43,2024-06-01 09:00:00,Silo15,graintemperature,7.1,celsius
GrainTemp44,2024-06-01 09:00:00,Silo15,graintemperature,14.1,celsius
GrainTemp45,2024-06-01 09:00:00,Silo15,graintemperature,5.9,celsius
GrainTemp43,2024-06-01 10:00:00,Silo15,graintemperature,1.9,celsius
GrainTemp44,2024-06-01 10:00:00,Silo15,graintemperature,15.0,celsius
GrainTemp45,2024-06-01 10:00:00,Silo15,graintemperature,3.9,celsius
GrainTemp43,2024-06-01 11:00:00,Silo15,graintemperature,4.9,celsius
GrainTemp44,2024-06-01 11:00:00,Silo15,graintemperature,3.9,celsius
GrainTemp45,2024-06-01 11:00:00,Silo15,graintemperature,13.5,celsius
GrainTemp43,2024-06-01 12:00:00,Silo15,graintemperature,13.3,celsius
GrainTemp44,2024-06-01 12:00:00,Silo15,graintemperature,2.3,celsius
GrainTemp45,2024-06-01 12:00:00,Silo15,graintemperature,1.3,celsius
GrainTemp43,2024-06-01 13:00:00,Silo15,graintemperature,1.4,celsius
GrainTemp44,2024-06-01 13:00:00,Silo15,graintemperature,10.0,celsius
GrainTemp45,2024-06-01 13:00:00,Silo15,graintemperature,8.1,celsius
GrainTemp43,2024-06-01 14:00:00,Silo15,graintemperature,8.8,celsius
GrainTemp44,2024-06-01 14:00:00,Silo15,graintemperature,3.5,celsius
GrainTemp45,2024-06-01 14:00:00,Silo15,graintemperature,2.4,celsius
GrainTemp43,2024-06-01 15:00:00,Silo15,graintemperature,11.0,celsius
GrainTemp44,2024-06-01 15:00:00,Silo15,graintemperature,6.7,celsius
GrainTemp45,2024-06-01 15:00:00,Silo15,graintemperature,13.2,celsius
GrainTemp43,2024-06-01 16:00:00,Silo15,graintemperature,6.3,celsius
GrainTemp44,2024-06-01 16:00:00,Silo15,graintemperature,11.5,celsius
GrainTemp45,2024-06-01 16:00:00,Silo15,graintemperature,13.9,celsius
GrainTemp43,2024-06-01 17:00:00,Silo15,graintemperature,2.5,celsius
GrainTemp44,2024-06-01 17:00:00,Silo15,graintemperature,1.6,celsius
GrainTemp45,2024-06-01 17:00:00,Silo15,graintemperature,2.7,celsius
Temp15,2024-06-02 08:00:00,Silo15,temperature,22.6,celsius
Humd15,2024-06-02 08:00:00,Silo15,humidity,27.7,percentage
InTemp15,2024-06-02 08:00:00,Silo15,intemperature,23.2,celsius
Temp15,2024-06-02 14:00:00,Silo15,temperature,9.1,celsius
Humd15,2024-06-02 14:00:00,Silo15,humidity,22.4,percentage
InTemp15,2024-06-02 14:00:00,Silo15,intemperature,17.5,celsius
GrainTemp43,2024-06-02 08:00:00,Silo15,graintemperature,6.4,celsius
GrainTemp44,2024-06-02 08:00:00,Silo15,graintemperature,7.4,celsius
GrainTemp45,2024-06-02 08:00:00,Silo15,graintemperature,1.5,celsius
GrainTemp43,2024-06-02 09:00:00,Silo15,graintemperature,1.5,celsius
GrainTemp44,2024-06-02 09:00:00,Silo15,graintemperature,13.6,celsius
GrainTemp45,2024-06-02 09:00:00,Silo15,graintemperature,7.5,celsius
GrainTemp43,2024-06-02 10:00:00,Silo15,graintemperature,5.9,celsius
GrainTemp44,2024-06-02 10:00:00,Silo15,graintemperature,14.6,celsius
GrainTemp45,2024-06-02 10:00:00,Silo15,graintemperature,9.8,celsius
GrainTemp43,2024-06-02 11:00:00,Silo15,graintemperature,3.1,celsius
