Event_id,Object_id,E2O_qualifier
input_tally_sheettr39,tr39,Tally Sheet for pickup plan
assign_trs_Pcp8,tr28,Pickup plan trucks assignment
eval_trs_exittr22_Pcp7,tr22,Exit evaluation for truck
eval_trs_exittr39_Pcp7,tr39,Exit evaluation for truck
check_abnormalitytr15,tr15,truck exmained for empty weight abnormality
fail_weightr30,tr30,Truck failed to be weighed
check_abnormalitytr10,tr10,truck exmained for empty weight abnormality
trs_entrytr7,tr7,Entry evaluation for truck
fail_weightr24,tr24,Truck failed to be weighed
assign_trs_Pcp1,tr17,Pickup plan trucks assignment
assign_trs_Pcp1,tr20,Pickup plan trucks assignment
trs_entrytr2,tr2,Entry evaluation for truck
weigh_empty_trucktr7,tr7,Empty truck weighed
weigh_empty_trucktr33,tr33,Empty truck weighed
weigh_empty_trucktr2,tr2,Empty truck weighed
arrive_at_Silo16,Silo16,Silo for truck load
fail_weightr10,tr10,Truck failed to be weighed
fail_weightr29,tr29,Truck failed to be weighed
arrive_at_Silo16,Silo16,Silo for truck load
arrive_at_Silo6,Silo6,Silo for truck load
determine_continuanceSilo16,Silo16,silo evaluated for pickup continuance
arrive_at_Silo10,Silo10,Silo for truck load
trs_entrytr26,tr26,Entry evaluation for truck
assign_trs_Pcp8,tr50,Pickup plan trucks assignment
weigh_loaded_trucktr46,tr46,Truck weighed
check_abnormalitytr7,tr7,truck exmained for empty weight abnormality
weigh_empty_trucktr26,tr26,Empty truck weighed
assign_trs_Pcp8,tr49,Pickup plan trucks assignment
trs_entrytr38,tr38,Entry evaluation for truck
trs_entrytr45,tr45,Entry evaluation for truck
check_abnormalitytr33,tr33,truck exmained for empty weight abnormality
check_abnormalitytr2,tr2,truck exmained for empty weight abnormality
check_abnormalitytr26,tr26,truck exmained for empty weight abnormality
trs_entrytr5,tr5,Entry evaluation for truck
weigh_empty_trucktr45,tr45,Empty truck weighed
weigh_loaded_trucktr48,tr48,Truck weighed
assign_trs_Pcp7,tr24,Pickup plan trucks assignment
load_trucktr32,tr32,cargo load for truck
determine_continuanceSilo16,Silo16,silo evaluated for pickup continuance
fail_weightr15,tr15,Truck failed to be weighed
assign_trs_Pcp8,tr22,Pickup plan trucks assignment
load_trucktr12,tr12,cargo load for truck
determine_continuanceSilo10,Silo10,silo evaluated for pickup continuance
trs_entrytr43,tr43,Entry evaluation for truck
trs_entrytr21,tr21,Entry evaluation for truck
assign_trs_Pcp8,tr9,Pickup plan trucks assignment
trs_entrytr37,tr37,Entry evaluation for truck
weigh_empty_trucktr43,tr43,Empty truck weighed
load_trucktr40,tr40,cargo load for truck
determine_continuanceSilo6,Silo6,silo evaluated for pickup continuance
trs_entrytr3,tr3,Entry evaluation for truck
load_trucktr41,tr41,cargo load for truck
weigh_empty_trucktr37,tr37,Empty truck weighed
check_abnormalitytr43,tr43,truck exmained for empty weight abnormality
weigh_empty_trucktr21,tr21,Empty truck weighed
weigh_empty_trucktr38,tr38,Empty truck weighed
input_tally_sheettr46,tr46,Tally Sheet for pickup plan
print_w_tickettr46,tr46,Printed weighing ticket for pickup plan
weigh_empty_trucktr3,tr3,Empty truck weighed
check_abnormalitytr21,tr21,truck exmained for empty weight abnormality
fail_weightr7,tr7,Truck failed to be weighed
check_abnormalitytr45,tr45,truck exmained for empty weight abnormality
assign_trs_Pcp7,tr19,Pickup plan trucks assignment
trs_entrytr8,tr8,Entry evaluation for truck
weigh_loaded_trucktr42,tr42,Truck weighed
trs_entrytr13,tr13,Entry evaluation for truck
weigh_empty_trucktr5,tr5,Empty truck weighed
assign_trs_Pcp1,tr29,Pickup plan trucks assignment
assign_trs_Pcp7,tr10,Pickup plan trucks assignment
assign_trs_Pcp1,tr39,Pickup plan trucks assignment
assign_trs_Pcp1,tr4,Pickup plan trucks assignment
assign_trs_Pcp8,tr30,Pickup plan trucks assignment
trs_entrytr34,tr34,Entry evaluation for truck
weigh_empty_trucktr8,tr8,Empty truck weighed
weigh_empty_trucktr13,tr13,Empty truck weighed
check_abnormalitytr8,tr8,truck exmained for empty weight abnormality
check_abnormalitytr13,tr13,truck exmained for empty weight abnormality
check_abnormalitytr5,tr5,truck exmained for empty weight abnormality
arrive_at_Silo10,Silo10,Silo for truck load
assign_trs_Pcp7,tr15,Pickup plan trucks assignment
determine_continuanceSilo10,Silo10,silo evaluated for pickup continuance
print_w_tickettr48,tr48,Printed weighing ticket for pickup plan
input_tally_sheettr48,tr48,Tally Sheet for pickup plan
arrive_at_Silo17,Silo17,Silo for truck load
load_trucktr26,tr26,cargo load for truck
check_abnormalitytr38,tr38,truck exmained for empty weight abnormality
determine_continuanceSilo17,Silo17,silo evaluated for pickup continuance
arrive_at_Silo10,Silo10,Silo for truck load
check_abnormalitytr37,tr37,truck exmained for empty weight abnormality
weigh_empty_trucktr34,tr34,Empty truck weighed
eval_trs_exittr46_Pcp2,tr46,Exit evaluation for truck
check_abnormalitytr3,tr3,truck exmained for empty weight abnormality
arrive_at_Silo8,Silo8,Silo for truck load
determine_continuanceSilo8,Silo8,silo evaluated for pickup continuance
load_trucktr43,tr43,cargo load for truck
assign_trs_Pcp7,tr7,Pickup plan trucks assignment
eval_trs_exittr48_Pcp7,tr48,Exit evaluation for truck
load_trucktr33,tr33,cargo load for truck
fail_weightr38,tr38,Truck failed to be weighed
weigh_loaded_trucktr36,tr36,Truck weighed
check_abnormalitytr34,tr34,truck exmained for empty weight abnormality
determine_continuanceSilo10,Silo10,silo evaluated for pickup continuance
fail_weightr5,tr5,Truck failed to be weighed
fail_weightr21,tr21,Truck failed to be weighed
print_w_tickettr42,tr42,Printed weighing ticket for pickup plan
input_tally_sheettr42,tr42,Tally Sheet for pickup plan
load_trucktr2,tr2,cargo load for truck
arrive_at_Silo17,Silo17,Silo for truck load
fail_weightr3,tr3,Truck failed to be weighed
print_w_tickettr36,tr36,Printed weighing ticket for pickup plan
input_tally_sheettr36,tr36,Tally Sheet for pickup plan
determine_continuanceSilo17,Silo17,silo evaluated for pickup continuance
eval_trs_exittr42_Pcp7,tr42,Exit evaluation for truck
load_trucktr45,tr45,cargo load for truck
trs_entrytr16,tr16,Entry evaluation for truck
trs_entrytr28,tr28,Entry evaluation for truck
weigh_empty_trucktr16,tr16,Empty truck weighed
trs_entrytr44,tr44,Entry evaluation for truck
trs_entrytr9,tr9,Entry evaluation for truck
weigh_loaded_trucktr14,tr14,Truck weighed
weigh_loaded_trucktr35,tr35,Truck weighed
weigh_empty_trucktr44,tr44,Empty truck weighed
trs_entrytr25,tr25,Entry evaluation for truck
arrive_at_Silo8,Silo8,Silo for truck load
weigh_loaded_trucktr31,tr31,Truck weighed
arrive_at_Silo8,Silo8,Silo for truck load
determine_continuanceSilo8,Silo8,silo evaluated for pickup continuance
assign_trs_Pcp7,tr46,Pickup plan trucks assignment
check_abnormalitytr44,tr44,truck exmained for empty weight abnormality
load_trucktr8,tr8,cargo load for truck
weigh_empty_trucktr25,tr25,Empty truck weighed
weigh_empty_trucktr9,tr9,Empty truck weighed
determine_continuanceSilo8,Silo8,silo evaluated for pickup continuance
print_w_tickettr31,tr31,Printed weighing ticket for pickup plan
input_tally_sheettr31,tr31,Tally Sheet for pickup plan
eval_trs_exittr36_Pcp1,tr36,Exit evaluation for truck
print_w_tickettr14,tr14,Printed weighing ticket for pickup plan
input_tally_sheettr14,tr14,Tally Sheet for pickup plan
check_abnormalitytr25,tr25,truck exmained for empty weight abnormality
arrive_at_Silo6,Silo6,Silo for truck load
weigh_empty_trucktr28,tr28,Empty truck weighed
print_w_tickettr35,tr35,Printed weighing ticket for pickup plan
input_tally_sheettr35,tr35,Tally Sheet for pickup plan
assign_trs_Pcp7,tr21,Pickup plan trucks assignment
check_abnormalitytr16,tr16,truck exmained for empty weight abnormality
eval_trs_exittr35_Pcp8,tr35,Exit evaluation for truck
assign_trs_Pcp7,tr38,Pickup plan trucks assignment
trs_entrytr50,tr50,Entry evaluation for truck
arrive_at_Silo17,Silo17,Silo for truck load
check_abnormalitytr28,tr28,truck exmained for empty weight abnormality
trs_entrytr4,tr4,Entry evaluation for truck
weigh_empty_trucktr50,tr50,Empty truck weighed
load_trucktr13,tr13,cargo load for truck
check_abnormalitytr9,tr9,truck exmained for empty weight abnormality
eval_trs_exittr14_Pcp1,tr14,Exit evaluation for truck
trs_entrytr23,tr23,Entry evaluation for truck
determine_continuanceSilo6,Silo6,silo evaluated for pickup continuance
eval_trs_exittr31_Pcp8,tr31,Exit evaluation for truck
input_tally_sheettr11,tr11,Tally Sheet for pickup plan
print_w_tickettr11,tr11,Printed weighing ticket for pickup plan
load_trucktr37,tr37,cargo load for truck
fail_weightr9,tr9,Truck failed to be weighed
weigh_empty_trucktr23,tr23,Empty truck weighed
determine_continuanceSilo17,Silo17,silo evaluated for pickup continuance
check_abnormalitytr50,tr50,truck exmained for empty weight abnormality
weigh_empty_trucktr4,tr4,Empty truck weighed
check_abnormalitytr4,tr4,truck exmained for empty weight abnormality
trs_entrytr30,tr30,Entry evaluation for truck
arrive_at_Silo16,Silo16,Silo for truck load
weigh_empty_trucktr30,tr30,Empty truck weighed
arrive_at_Silo16,Silo16,Silo for truck load
check_abnormalitytr30,tr30,truck exmained for empty weight abnormality
eval_trs_exittr11_Pcp3,tr11,Exit evaluation for truck
determine_continuanceSilo16,Silo16,silo evaluated for pickup continuance
determine_continuanceSilo16,Silo16,silo evaluated for pickup continuance
load_trucktr34,tr34,cargo load for truck
check_abnormalitytr23,tr23,truck exmained for empty weight abnormality
fail_weightr28,tr28,Truck failed to be weighed
trs_entrytr27,tr27,Entry evaluation for truck
weigh_empty_trucktr27,tr27,Empty truck weighed
trs_entrytr17,tr17,Entry evaluation for truck
arrive_at_Silo8,Silo8,Silo for truck load
weigh_empty_trucktr17,tr17,Empty truck weighed
determine_continuanceSilo8,Silo8,silo evaluated for pickup continuance
check_abnormalitytr17,tr17,truck exmained for empty weight abnormality
assign_trs_Pcp7,tr5,Pickup plan trucks assignment
load_trucktr16,tr16,cargo load for truck
load_trucktr44,tr44,cargo load for truck
fail_weightr4,tr4,Truck failed to be weighed
weigh_loaded_trucktr32,tr32,Truck weighed
fail_weightr23,tr23,Truck failed to be weighed
arrive_at_Silo17,Silo17,Silo for truck load
trs_entrytr7,tr7,Entry evaluation for truck
check_abnormalitytr27,tr27,truck exmained for empty weight abnormality
weigh_empty_trucktr7,tr7,Empty truck weighed
load_trucktr25,tr25,cargo load for truck
determine_continuanceSilo17,Silo17,silo evaluated for pickup continuance
input_tally_sheettr32,tr32,Tally Sheet for pickup plan
print_w_tickettr32,tr32,Printed weighing ticket for pickup plan
arrive_at_Silo17,Silo17,Silo for truck load
load_trucktr50,tr50,cargo load for truck
weigh_loaded_trucktr47,tr47,Truck weighed
trs_entrytr29,tr29,Entry evaluation for truck
weigh_empty_trucktr29,tr29,Empty truck weighed
arrive_at_Silo8,Silo8,Silo for truck load
fail_weightr27,tr27,Truck failed to be weighed
check_abnormalitytr29,tr29,truck exmained for empty weight abnormality
check_abnormalitytr7,tr7,truck exmained for empty weight abnormality
determine_continuanceSilo8,Silo8,silo evaluated for pickup continuance
load_trucktr17,tr17,cargo load for truck
input_tally_sheettr47,tr47,Tally Sheet for pickup plan
print_w_tickettr47,tr47,Printed weighing ticket for pickup plan
eval_trs_exittr32_Pcp7,tr32,Exit evaluation for truck
determine_continuanceSilo17,Silo17,silo evaluated for pickup continuance
trs_entrytr38,tr38,Entry evaluation for truck
load_trucktr30,tr30,cargo load for truck
trs_entrytr22,tr22,Entry evaluation for truck
weigh_empty_trucktr38,tr38,Empty truck weighed
weigh_empty_trucktr22,tr22,Empty truck weighed
weigh_loaded_trucktr33,tr33,Truck weighed
arrive_at_Silo8,Silo8,Silo for truck load
trs_entrytr15,tr15,Entry evaluation for truck
check_abnormalitytr38,tr38,truck exmained for empty weight abnormality
eval_trs_exittr47_Pcp7,tr47,Exit evaluation for truck
determine_continuanceSilo8,Silo8,silo evaluated for pickup continuance
weigh_empty_trucktr15,tr15,Empty truck weighed
load_trucktr29,tr29,cargo load for truck
trs_entrytr1,tr1,Entry evaluation for truck
check_abnormalitytr22,tr22,truck exmained for empty weight abnormality
weigh_loaded_trucktr41,tr41,Truck weighed
fail_weightr22,tr22,Truck failed to be weighed
weigh_loaded_trucktr45,tr45,Truck weighed
arrive_at_Silo16,Silo16,Silo for truck load
trs_entrytr19,tr19,Entry evaluation for truck
determine_continuanceSilo16,Silo16,silo evaluated for pickup continuance
weigh_empty_trucktr19,tr19,Empty truck weighed
load_trucktr7,tr7,cargo load for truck
check_abnormalitytr19,tr19,truck exmained for empty weight abnormality
input_tally_sheettr45,tr45,Tally Sheet for pickup plan
print_w_tickettr45,tr45,Printed weighing ticket for pickup plan
check_abnormalitytr15,tr15,truck exmained for empty weight abnormality
weigh_empty_trucktr1,tr1,Empty truck weighed
input_tally_sheettr41,tr41,Tally Sheet for pickup plan
print_w_tickettr41,tr41,Printed weighing ticket for pickup plan
check_abnormalitytr1,tr1,truck exmained for empty weight abnormality
trs_entrytr49,tr49,Entry evaluation for truck
arrive_at_Silo16,Silo16,Silo for truck load
eval_trs_exittr41_Pcp2,tr41,Exit evaluation for truck
determine_continuanceSilo16,Silo16,silo evaluated for pickup continuance
input_tally_sheettr33,tr33,Tally Sheet for pickup plan
print_w_tickettr33,tr33,Printed weighing ticket for pickup plan
weigh_empty_trucktr49,tr49,Empty truck weighed
load_trucktr38,tr38,cargo load for truck
weigh_loaded_trucktr6,tr6,Truck weighed
weigh_loaded_trucktr26,tr26,Truck weighed
eval_trs_exittr45_Pcp8,tr45,Exit evaluation for truck
trs_entrytr10,tr10,Entry evaluation for truck
fail_weightr15,tr15,Truck failed to be weighed
fail_weightr1,tr1,Truck failed to be weighed
arrive_at_Silo16,Silo16,Silo for truck load
weigh_empty_trucktr10,tr10,Empty truck weighed
eval_trs_exittr33_Pcp8,tr33,Exit evaluation for truck
print_w_tickettr26,tr26,Printed weighing ticket for pickup plan
input_tally_sheettr26,tr26,Tally Sheet for pickup plan
weigh_loaded_trucktr2,tr2,Truck weighed
input_tally_sheettr6,tr6,Tally Sheet for pickup plan
print_w_tickettr6,tr6,Printed weighing ticket for pickup plan
check_abnormalitytr49,tr49,truck exmained for empty weight abnormality
eval_trs_exittr26_Pcp4,tr26,Exit evaluation for truck
determine_continuanceSilo16,Silo16,silo evaluated for pickup continuance
trs_entrytr20,tr20,Entry evaluation for truck
load_trucktr19,tr19,cargo load for truck
weigh_empty_trucktr20,tr20,Empty truck weighed
check_abnormalitytr10,tr10,truck exmained for empty weight abnormality
eval_trs_exittr6_Pcp1,tr6,Exit evaluation for truck
weigh_loaded_trucktr34,tr34,Truck weighed
trs_entrytr46,tr46,Entry evaluation for truck
check_abnormalitytr20,tr20,truck exmained for empty weight abnormality
trs_entrytr39,tr39,Entry evaluation for truck
weigh_empty_trucktr46,tr46,Empty truck weighed
trs_entrytr24,tr24,Entry evaluation for truck
fail_weightr49,tr49,Truck failed to be weighed
weigh_loaded_trucktr25,tr25,Truck weighed
fail_weightr10,tr10,Truck failed to be weighed
weigh_empty_trucktr39,tr39,Empty truck weighed
input_tally_sheettr34,tr34,Tally Sheet for pickup plan
print_w_tickettr34,tr34,Printed weighing ticket for pickup plan
trs_entrytr21,tr21,Entry evaluation for truck
weigh_empty_trucktr21,tr21,Empty truck weighed
check_abnormalitytr46,tr46,truck exmained for empty weight abnormality
check_abnormalitytr21,tr21,truck exmained for empty weight abnormality
weigh_loaded_trucktr44,tr44,Truck weighed
weigh_empty_trucktr24,tr24,Empty truck weighed
check_abnormalitytr39,tr39,truck exmained for empty weight abnormality
input_tally_sheettr25,tr25,Tally Sheet for pickup plan
print_w_tickettr25,tr25,Printed weighing ticket for pickup plan
eval_trs_exittr34_Pcp8,tr34,Exit evaluation for truck
eval_trs_exittr25_Pcp1,tr25,Exit evaluation for truck
arrive_at_Silo8,Silo8,Silo for truck load
fail_weightr21,tr21,Truck failed to be weighed
check_abnormalitytr24,tr24,truck exmained for empty weight abnormality
fail_weightr39,tr39,Truck failed to be weighed
fail_weightr24,tr24,Truck failed to be weighed
weigh_loaded_trucktr50,tr50,Truck weighed
fail_weightr46,tr46,Truck failed to be weighed
weigh_loaded_trucktr17,tr17,Truck weighed
determine_continuanceSilo8,Silo8,silo evaluated for pickup continuance
load_trucktr20,tr20,cargo load for truck
weigh_loaded_trucktr8,tr8,Truck weighed
input_tally_sheettr17,tr17,Tally Sheet for pickup plan
print_w_tickettr17,tr17,Printed weighing ticket for pickup plan
print_w_tickettr50,tr50,Printed weighing ticket for pickup plan
input_tally_sheettr50,tr50,Tally Sheet for pickup plan
input_tally_sheettr44,tr44,Tally Sheet for pickup plan
print_w_tickettr44,tr44,Printed weighing ticket for pickup plan
trs_entrytr5,tr5,Entry evaluation for truck
eval_trs_exittr50_Pcp8,tr50,Exit evaluation for truck
eval_trs_exittr17_Pcp1,tr17,Exit evaluation for truck
