Object_id,Timestamp,Ocel_changed_field,RFID tag,PickupPlanID,CargoID,LPT,Axles,Scheduled Pickup Weight,Truck Status,Truck Weight,Is_normal
tr17,2024-06-03 10:55:55,Is_normal,,,,,,,,,normal
tr37,2024-06-03 11:04:03,Truck Weight,,,,,,,,15059.7,
tr36,2024-06-03 11:16:13,Truck Status,,,,,,,Occupied,,
tr36,2024-06-03 11:16:13,Pickup Plan ID,,Pcp1,,,,,,,
tr36,2024-06-03 11:16:13,Scheduled Pickup Weight,,,,,,9389.1,,,
tr36,2024-06-03 11:16:13,Cargo ID,,,Cr16,,,,,,
tr2,2024-06-03 11:19:33,Is_normal,,,,,,,,,abnormal
tr2,2024-06-03 11:19:33,Truck Status,,,,,,,Available,,
tr15,2024-06-03 11:28:53,Truck Status,,,,,,,Occupied,,
tr15,2024-06-03 11:28:53,Pickup Plan ID,,Pcp1,,,,,,,
tr15,2024-06-03 11:28:53,Scheduled Pickup Weight,,,,,,9283.2,,,
tr15,2024-06-03 11:28:53,Cargo ID,,,Cr16,,,,,,
tr41,2024-06-03 11:44:37,Truck Weight,,,,,,,,14530.5,
tr44,2024-06-03 11:46:00,Truck Weight,,,,,,,,22537.5,
tr34,2024-06-03 11:47:16,Truck Status,,,,,,,Occupied,,
tr34,2024-06-03 11:47:16,Pickup Plan ID,,Pcp2,,,,,,,
tr34,2024-06-03 11:47:16,Scheduled Pickup Weight,,,,,,9308.2,,,
tr34,2024-06-03 11:47:16,Cargo ID,,,Cr11,,,,,,
tr26,2024-06-03 12:08:53,Truck Status,,,,,,,Occupied,,
tr26,2024-06-03 12:08:53,Pickup Plan ID,,Pcp4,,,,,,,
tr26,2024-06-03 12:08:53,Scheduled Pickup Weight,,,,,,9526.2,,,
tr26,2024-06-03 12:08:53,Cargo ID,,,Cr7,,,,,,
tr33,2024-06-03 12:23:39,Truck Weight,,,,,,,,12384.1,
tr49,2024-06-03 13:20:40,Truck Weight,,,,,,,,15094.0,
tr2,2024-06-03 13:40:04,Truck Status,,,,,,,Occupied,,
tr2,2024-06-03 13:40:04,Pickup Plan ID,,Pcp4,,,,,,,
tr2,2024-06-03 13:40:04,Scheduled Pickup Weight,,,,,,9347.4,,,
tr2,2024-06-03 13:40:04,Cargo ID,,,Cr7,,,,,,
tr18,2024-06-03 13:46:34,Truck Weight,,,,,,,,13835.6,
tr7,2024-06-03 14:00:06,Truck Status,,,,,,,Occupied,,
tr7,2024-06-03 14:00:06,Pickup Plan ID,,Pcp1,,,,,,,
tr7,2024-06-03 14:00:06,Scheduled Pickup Weight,,,,,,9522.5,,,
tr7,2024-06-03 14:00:06,Cargo ID,,,Cr16,,,,,,
tr24,2024-06-03 14:08:20,Truck Weight,,,,,,,,12864.4,
tr22,2024-06-03 14:10:10,Is_normal,,,,,,,,,normal
tr41,2024-06-03 14:22:18,Is_normal,,,,,,,,,abnormal
tr41,2024-06-03 14:22:18,Truck Status,,,,,,,Available,,
tr32,2024-06-03 14:29:44,Truck Weight,,,,,,,,15397.4,
tr37,2024-06-03 14:31:21,Is_normal,,,,,,,,,abnormal
tr37,2024-06-03 14:31:21,Truck Status,,,,,,,Available,,
tr24,2024-06-03 14:44:38,Is_normal,,,,,,,,,abnormal
tr24,2024-06-03 14:44:38,Truck Status,,,,,,,Available,,
tr10,2024-06-03 14:51:30,Truck Weight,,,,,,,,12659.7,
tr9,2024-06-03 14:57:53,Truck Status,,,,,,,Occupied,,
tr9,2024-06-03 14:57:53,Pickup Plan ID,,Pcp4,,,,,,,
tr9,2024-06-03 14:57:53,Scheduled Pickup Weight,,,,,,9396.0,,,
tr9,2024-06-03 14:57:53,Cargo ID,,,Cr7,,,,,,
tr49,2024-06-03 15:11:25,Is_normal,,,,,,,,,abnormal
tr49,2024-06-03 15:11:25,Truck Status,,,,,,,Available,,
tr33,2024-06-03 15:13:38,Is_normal,,,,,,,,,abnormal
tr33,2024-06-03 15:13:38,Truck Status,,,,,,,Available,,
tr30,2024-06-03 15:25:03,Truck Status,,,,,,,Occupied,,
tr30,2024-06-03 15:25:03,Pickup Plan ID,,Pcp4,,,,,,,
tr30,2024-06-03 15:25:03,Scheduled Pickup Weight,,,,,,9550.4,,,
tr30,2024-06-03 15:25:03,Cargo ID,,,Cr7,,,,,,
tr50,2024-06-03 15:42:31,Truck Status,,,,,,,Occupied,,
tr50,2024-06-03 15:42:31,Pickup Plan ID,,Pcp2,,,,,,,
tr50,2024-06-03 15:42:31,Scheduled Pickup Weight,,,,,,9359.0,,,
tr50,2024-06-03 15:42:31,Cargo ID,,,Cr11,,,,,,
tr18,2024-06-03 15:43:21,Is_normal,,,,,,,,,abnormal
tr18,2024-06-03 15:43:21,Truck Status,,,,,,,Available,,
tr48,2024-06-03 16:04:34,Truck Weight,,,,,,,,11132.1,
tr32,2024-06-03 16:21:34,Is_normal,,,,,,,,,abnormal
tr32,2024-06-03 16:21:34,Truck Status,,,,,,,Available,,
tr44,2024-06-03 16:34:25,Truck Status,,,,,,,Available,,
tr29,2024-06-03 16:35:27,Truck Weight,,,,,,,,15216.7,
tr16,2024-06-03 16:43:05,Truck Weight,,,,,,,,14546.8,
tr21,2024-06-03 16:53:06,Truck Weight,,,,,,,,14796.9,
tr24,2024-06-03 16:55:26,Truck Status,,,,,,,Occupied,,
tr24,2024-06-03 16:55:26,Pickup Plan ID,,Pcp7,,,,,,,
tr24,2024-06-03 16:55:26,Scheduled Pickup Weight,,,,,,9399.8,,,
tr24,2024-06-03 16:55:26,Cargo ID,,,Cr10,,,,,,
tr23,2024-06-03 17:41:24,Truck Weight,,,,,,,,16296.7,
tr13,2024-06-03 17:58:55,Truck Weight,,,,,,,,14881.4,
tr10,2024-06-03 18:10:50,Is_normal,,,,,,,,,abnormal
tr10,2024-06-03 18:10:50,Truck Status,,,,,,,Available,,
tr37,2024-06-03 18:24:55,Truck Status,,,,,,,Occupied,,
tr37,2024-06-03 18:24:55,Pickup Plan ID,,Pcp2,,,,,,,
tr37,2024-06-03 18:24:55,Scheduled Pickup Weight,,,,,,9611.2,,,
tr37,2024-06-03 18:24:55,Cargo ID,,,Cr11,,,,,,
tr41,2024-06-04 07:39:02,Truck Status,,,,,,,Occupied,,
tr41,2024-06-04 07:39:02,Pickup Plan ID,,Pcp2,,,,,,,
tr41,2024-06-04 07:39:02,Scheduled Pickup Weight,,,,,,9413.9,,,
tr41,2024-06-04 07:39:02,Cargo ID,,,Cr11,,,,,,
tr43,2024-06-04 08:06:31,Truck Weight,,,,,,,,14097.1,
tr29,2024-06-04 08:25:28,Is_normal,,,,,,,,,abnormal
tr29,2024-06-04 08:25:28,Truck Status,,,,,,,Available,,
tr31,2024-06-04 08:42:44,Truck Weight,,,,,,,,11516.0,
tr36,2024-06-04 08:47:22,Truck Weight,,,,,,,,13603.6,
tr49,2024-06-04 09:09:11,Truck Status,,,,,,,Occupied,,
tr49,2024-06-04 09:09:11,Pickup Plan ID,,Pcp8,,,,,,,
tr49,2024-06-04 09:09:11,Scheduled Pickup Weight,,,,,,9526.4,,,
tr49,2024-06-04 09:09:11,Cargo ID,,,Cr4,,,,,,
tr23,2024-06-04 09:15:10,Is_normal,,,,,,,,,abnormal
tr23,2024-06-04 09:15:10,Truck Status,,,,,,,Available,,
tr16,2024-06-04 09:20:25,Is_normal,,,,,,,,,abnormal
tr16,2024-06-04 09:20:25,Truck Status,,,,,,,Available,,
tr44,2024-06-04 09:25:36,Truck Status,,,,,,,Occupied,,
tr44,2024-06-04 09:25:36,Pickup Plan ID,,Pcp7,,,,,,,
tr44,2024-06-04 09:25:36,Scheduled Pickup Weight,,,,,,9394.7,,,
tr44,2024-06-04 09:25:36,Cargo ID,,,Cr10,,,,,,
tr33,2024-06-04 09:29:35,Truck Status,,,,,,,Occupied,,
tr33,2024-06-04 09:29:35,Pickup Plan ID,,Pcp8,,,,,,,
tr33,2024-06-04 09:29:35,Scheduled Pickup Weight,,,,,,9476.7,,,
tr33,2024-06-04 09:29:35,Cargo ID,,,Cr4,,,,,,
tr21,2024-06-04 09:29:50,Is_normal,,,,,,,,,abnormal
tr21,2024-06-04 09:29:50,Truck Status,,,,,,,Available,,
tr43,2024-06-04 09:33:10,Is_normal,,,,,,,,,abnormal
tr43,2024-06-04 09:33:10,Truck Status,,,,,,,Available,,
tr8,2024-06-04 09:35:42,Truck Weight,,,,,,,,21688.9,
tr3,2024-06-04 09:37:23,Truck Weight,,,,,,,,11773.1,
tr32,2024-06-04 09:38:39,Truck Status,,,,,,,Occupied,,
tr32,2024-06-04 09:38:39,Pickup Plan ID,,Pcp7,,,,,,,
tr32,2024-06-04 09:38:39,Scheduled Pickup Weight,,,,,,9331.5,,,
tr32,2024-06-04 09:38:39,Cargo ID,,,Cr10,,,,,,
tr18,2024-06-04 09:56:29,Truck Status,,,,,,,Occupied,,
tr18,2024-06-04 09:56:29,Pickup Plan ID,,Pcp8,,,,,,,
tr18,2024-06-04 09:56:29,Scheduled Pickup Weight,,,,,,9325.1,,,
tr18,2024-06-04 09:56:29,Cargo ID,,,Cr4,,,,,,
tr45,2024-06-04 10:07:58,Truck Weight,,,,,,,,21861.7,
tr48,2024-06-04 10:13:09,Is_normal,,,,,,,,,normal
tr34,2024-06-04 10:31:29,Truck Weight,,,,,,,,13923.6,
tr23,2024-06-04 10:32:48,Truck Status,,,,,,,Occupied,,
tr23,2024-06-04 10:32:48,Pickup Plan ID,,Pcp7,,,,,,,
tr23,2024-06-04 10:32:48,Scheduled Pickup Weight,,,,,,9359.6,,,
tr23,2024-06-04 10:32:48,Cargo ID,,,Cr10,,,,,,
tr38,2024-06-04 10:40:02,Truck Weight,,,,,,,,22144.8,
tr45,2024-06-04 10:47:35,Truck Status,,,,,,,Available,,
tr13,2024-06-04 10:48:45,Is_normal,,,,,,,,,abnormal
tr13,2024-06-04 10:48:45,Truck Status,,,,,,,Available,,
tr1,2024-06-04 10:52:06,Truck Weight,,,,,,,,13792.1,
tr29,2024-06-04 11:02:04,Truck Status,,,,,,,Occupied,,
tr29,2024-06-04 11:02:04,Pickup Plan ID,,Pcp1,,,,,,,
tr29,2024-06-04 11:02:04,Scheduled Pickup Weight,,,,,,9368.4,,,
tr29,2024-06-04 11:02:04,Cargo ID,,,Cr16,,,,,,
tr3,2024-06-04 11:07:51,Is_normal,,,,,,,,,abnormal
tr3,2024-06-04 11:07:51,Truck Status,,,,,,,Available,,
tr6,2024-06-04 11:11:29,Truck Weight,,,,,,,,12629.9,
tr21,2024-06-04 11:21:03,Truck Status,,,,,,,Occupied,,
tr21,2024-06-04 11:21:03,Pickup Plan ID,,Pcp8,,,,,,,
tr21,2024-06-04 11:21:03,Scheduled Pickup Weight,,,,,,9487.7,,,
tr21,2024-06-04 11:21:03,Cargo ID,,,Cr4,,,,,,
tr10,2024-06-04 11:27:46,Truck Status,,,,,,,Occupied,,
tr10,2024-06-04 11:27:46,Pickup Plan ID,,Pcp7,,,,,,,
tr10,2024-06-04 11:27:46,Scheduled Pickup Weight,,,,,,9533.7,,,
tr10,2024-06-04 11:27:46,Cargo ID,,,Cr10,,,,,,
tr14,2024-06-04 11:28:51,Truck Weight,,,,,,,,13101.5,
tr38,2024-06-04 11:29:58,Truck Status,,,,,,,Available,,
tr25,2024-06-04 11:43:53,Truck Weight,,,,,,,,15490.7,
tr5,2024-06-04 11:52:32,Truck Weight,,,,,,,,16380.0,
tr16,2024-06-04 12:00:44,Truck Status,,,,,,,Occupied,,
tr16,2024-06-04 12:00:44,Pickup Plan ID,,Pcp7,,,,,,,
tr16,2024-06-04 12:00:44,Scheduled Pickup Weight,,,,,,9517.3,,,
tr16,2024-06-04 12:00:44,Cargo ID,,,Cr10,,,,,,
tr43,2024-06-04 12:06:31,Truck Status,,,,,,,Occupied,,
tr43,2024-06-04 12:06:31,Pickup Plan ID,,Pcp1,,,,,,,
tr43,2024-06-04 12:06:31,Scheduled Pickup Weight,,,,,,9458.3,,,
tr43,2024-06-04 12:06:31,Cargo ID,,,Cr16,,,,,,
tr36,2024-06-04 12:16:07,Is_normal,,,,,,,,,normal
tr8,2024-06-04 12:29:54,Truck Status,,,,,,,Available,,
tr31,2024-06-04 13:43:25,Is_normal,,,,,,,,,normal
tr6,2024-06-04 13:51:36,Is_normal,,,,,,,,,normal
tr3,2024-06-04 13:55:58,Truck Status,,,,,,,Occupied,,
tr3,2024-06-04 13:55:58,Pickup Plan ID,,Pcp8,,,,,,,
tr3,2024-06-04 13:55:58,Scheduled Pickup Weight,,,,,,9378.9,,,
tr3,2024-06-04 13:55:58,Cargo ID,,,Cr4,,,,,,
tr50,2024-06-04 13:56:32,Truck Weight,,,,,,,,14542.3,
tr1,2024-06-04 14:15:57,Is_normal,,,,,,,,,abnormal
tr1,2024-06-04 14:15:57,Truck Status,,,,,,,Available,,
tr28,2024-06-04 14:16:59,Truck Weight,,,,,,,,16316.6,
tr34,2024-06-04 14:18:47,Is_normal,,,,,,,,,abnormal
tr34,2024-06-04 14:18:47,Truck Status,,,,,,,Available,,
tr17,2024-06-04 14:32:01,Truck Weight,,,,,,,,21377.0,
tr5,2024-06-04 14:33:34,Is_normal,,,,,,,,,abnormal
tr5,2024-06-04 14:33:34,Truck Status,,,,,,,Available,,
tr25,2024-06-04 14:51:47,Is_normal,,,,,,,,,abnormal
tr25,2024-06-04 14:51:47,Truck Status,,,,,,,Available,,
tr27,2024-06-04 14:51:56,Truck Weight,,,,,,,,21151.7,
tr38,2024-06-04 15:00:21,Truck Status,,,,,,,Occupied,,
tr38,2024-06-04 15:00:21,Pickup Plan ID,,Pcp8,,,,,,,
tr38,2024-06-04 15:00:21,Scheduled Pickup Weight,,,,,,9272.8,,,
tr38,2024-06-04 15:00:21,Cargo ID,,,Cr4,,,,,,
tr20,2024-06-04 15:13:55,Truck Weight,,,,,,,,13384.7,
tr14,2024-06-04 15:18:31,Is_normal,,,,,,,,,normal
tr49,2024-06-04 15:27:47,Truck Weight,,,,,,,,12790.0,
tr1,2024-06-04 15:29:14,Truck Status,,,,,,,Occupied,,
tr1,2024-06-04 15:29:14,Pickup Plan ID,,Pcp7,,,,,,,
tr1,2024-06-04 15:29:14,Scheduled Pickup Weight,,,,,,9474.1,,,
tr1,2024-06-04 15:29:14,Cargo ID,,,Cr10,,,,,,
tr45,2024-06-04 15:35:05,Truck Status,,,,,,,Occupied,,
tr45,2024-06-04 15:35:05,Pickup Plan ID,,Pcp8,,,,,,,
tr45,2024-06-04 15:35:05,Scheduled Pickup Weight,,,,,,9505.7,,,
tr45,2024-06-04 15:35:05,Cargo ID,,,Cr4,,,,,,
tr4,2024-06-04 15:37:08,Truck Weight,,,,,,,,20884.9,
tr27,2024-06-04 15:37:46,Truck Status,,,,,,,Available,,
tr17,2024-06-04 15:42:16,Truck Status,,,,,,,Available,,
tr28,2024-06-04 15:47:12,Is_normal,,,,,,,,,abnormal
tr28,2024-06-04 15:47:12,Truck Status,,,,,,,Available,,
tr50,2024-06-04 15:50:01,Is_normal,,,,,,,,,abnormal
tr50,2024-06-04 15:50:01,Truck Status,,,,,,,Available,,
tr19,2024-06-04 15:54:41,Truck Weight,,,,,,,,22994.1,
tr5,2024-06-04 16:00:47,Truck Status,,,,,,,Occupied,,
tr5,2024-06-04 16:00:47,Pickup Plan ID,,Pcp1,,,,,,,
tr5,2024-06-04 16:00:47,Scheduled Pickup Weight,,,,,,9289.2,,,
tr5,2024-06-04 16:00:47,Cargo ID,,,Cr16,,,,,,
tr40,2024-06-04 16:04:14,Truck Weight,,,,,,,,12323.9,
tr18,2024-06-04 16:15:19,Truck Weight,,,,,,,,12019.1,
tr25,2024-06-04 16:32:43,Truck Status,,,,,,,Occupied,,
tr25,2024-06-04 16:32:43,Pickup Plan ID,,Pcp1,,,,,,,
tr25,2024-06-04 16:32:43,Scheduled Pickup Weight,,,,,,9330.9,,,
tr25,2024-06-04 16:32:43,Cargo ID,,,Cr16,,,,,,
tr22,2024-06-04 16:42:21,Truck Weight,,,,,,,,20795.8,
tr24,2024-06-04 16:47:29,Truck Weight,,,,,,,,12744.3,
tr9,2024-06-04 16:49:01,Truck Weight,,,,,,,,11754.6,
tr41,2024-06-04 16:59:26,Truck Weight,,,,,,,,14396.2,
tr39,2024-06-04 17:02:34,Truck Weight,,,,,,,,20384.3,
tr32,2024-06-04 17:04:04,Truck Weight,,,,,,,,12685.2,
tr12,2024-06-04 17:04:29,Truck Weight,,,,,,,,11373.2,
tr20,2024-06-04 17:15:50,Is_normal,,,,,,,,,abnormal
tr20,2024-06-04 17:15:50,Truck Status,,,,,,,Available,,
tr13,2024-06-04 17:17:12,Truck Status,,,,,,,Occupied,,
tr13,2024-06-04 17:17:12,Pickup Plan ID,,Pcp1,,,,,,,
tr13,2024-06-04 17:17:12,Scheduled Pickup Weight,,,,,,9441.6,,,
tr13,2024-06-04 17:17:12,Cargo ID,,,Cr16,,,,,,
tr30,2024-06-04 17:33:51,Truck Weight,,,,,,,,14547.8,
tr29,2024-06-04 18:05:21,Truck Weight,,,,,,,,14965.5,
tr8,2024-06-04 18:07:46,Truck Status,,,,,,,Occupied,,
tr8,2024-06-04 18:07:46,Pickup Plan ID,,Pcp1,,,,,,,
tr8,2024-06-04 18:07:46,Scheduled Pickup Weight,,,,,,9391.6,,,
tr8,2024-06-04 18:07:46,Cargo ID,,,Cr16,,,,,,
tr49,2024-06-04 18:58:14,Is_normal,,,,,,,,,abnormal
tr49,2024-06-04 18:58:14,Truck Status,,,,,,,Available,,
tr34,2024-06-04 19:03:34,Truck Status,,,,,,,Occupied,,
tr34,2024-06-04 19:03:34,Pickup Plan ID,,Pcp8,,,,,,,
tr34,2024-06-04 19:03:34,Scheduled Pickup Weight,,,,,,9427.8,,,
tr34,2024-06-04 19:03:34,Cargo ID,,,Cr4,,,,,,
tr18,2024-06-05 07:18:36,Is_normal,,,,,,,,,normal
tr4,2024-06-05 07:48:57,Truck Status,,,,,,,Available,,
tr15,2024-06-05 07:51:21,Truck Weight,,,,,,,,12673.0,
tr9,2024-06-05 07:53:49,Is_normal,,,,,,,,,abnormal
tr9,2024-06-05 07:53:49,Truck Status,,,,,,,Available,,
tr27,2024-06-05 07:57:04,Truck Status,,,,,,,Occupied,,
tr27,2024-06-05 07:57:04,Pickup Plan ID,,Pcp7,,,,,,,
tr27,2024-06-05 07:57:04,Scheduled Pickup Weight,,,,,,9465.4,,,
tr27,2024-06-05 07:57:04,Cargo ID,,,Cr10,,,,,,
tr19,2024-06-05 07:57:56,Truck Status,,,,,,,Available,,
tr10,2024-06-05 08:10:00,Truck Weight,,,,,,,,11997.0,
tr28,2024-06-05 08:19:16,Truck Status,,,,,,,Occupied,,
tr28,2024-06-05 08:19:16,Pickup Plan ID,,Pcp8,,,,,,,
tr28,2024-06-05 08:19:16,Scheduled Pickup Weight,,,,,,9435.9,,,
tr28,2024-06-05 08:19:16,Cargo ID,,,Cr4,,,,,,
tr22,2024-06-05 08:31:53,Truck Status,,,,,,,Available,,
tr39,2024-06-05 08:50:30,Truck Status,,,,,,,Available,,
tr30,2024-06-05 08:55:47,Is_normal,,,,,,,,,abnormal
tr30,2024-06-05 08:55:47,Truck Status,,,,,,,Available,,
tr24,2024-06-05 09:16:21,Is_normal,,,,,,,,,abnormal
tr24,2024-06-05 09:16:21,Truck Status,,,,,,,Available,,
tr17,2024-06-05 09:22:57,Truck Status,,,,,,,Occupied,,
tr17,2024-06-05 09:22:57,Pickup Plan ID,,Pcp1,,,,,,,
tr17,2024-06-05 09:22:57,Scheduled Pickup Weight,,,,,,9429.1,,,
tr17,2024-06-05 09:22:57,Cargo ID,,,Cr16,,,,,,
tr20,2024-06-05 09:23:47,Truck Status,,,,,,,Occupied,,
tr20,2024-06-05 09:23:47,Pickup Plan ID,,Pcp1,,,,,,,
tr20,2024-06-05 09:23:47,Scheduled Pickup Weight,,,,,,9391.3,,,
tr20,2024-06-05 09:23:47,Cargo ID,,,Cr16,,,,,,
tr7,2024-06-05 09:29:19,Truck Weight,,,,,,,,15123.9,
tr33,2024-06-05 09:32:01,Truck Weight,,,,,,,,11531.1,
tr2,2024-06-05 09:33:13,Truck Weight,,,,,,,,11791.9,
tr32,2024-06-05 09:35:00,Is_normal,,,,,,,,,normal
tr10,2024-06-05 09:39:37,Is_normal,,,,,,,,,abnormal
tr10,2024-06-05 09:39:37,Truck Status,,,,,,,Available,,
tr29,2024-06-05 09:42:45,Is_normal,,,,,,,,,abnormal
tr29,2024-06-05 09:42:45,Truck Status,,,,,,,Available,,
tr12,2024-06-05 09:50:12,Is_normal,,,,,,,,,normal
tr41,2024-06-05 09:52:38,Is_normal,,,,,,,,,normal
tr40,2024-06-05 09:57:03,Is_normal,,,,,,,,,normal
tr50,2024-06-05 10:16:45,Truck Status,,,,,,,Occupied,,
tr50,2024-06-05 10:16:45,Pickup Plan ID,,Pcp8,,,,,,,
tr50,2024-06-05 10:16:45,Scheduled Pickup Weight,,,,,,9417.7,,,
tr50,2024-06-05 10:16:45,Cargo ID,,,Cr4,,,,,,
tr46,2024-06-05 10:26:44,Truck Weight,,,,,,,,21865.6,
tr26,2024-06-05 10:40:18,Truck Weight,,,,,,,,13363.5,
tr49,2024-06-05 10:41:10,Truck Status,,,,,,,Occupied,,
tr49,2024-06-05 10:41:10,Pickup Plan ID,,Pcp8,,,,,,,
tr49,2024-06-05 10:41:10,Scheduled Pickup Weight,,,,,,9473.0,,,
tr49,2024-06-05 10:41:10,Cargo ID,,,Cr4,,,,,,
tr45,2024-06-05 10:54:19,Truck Weight,,,,,,,,11325.7,
tr48,2024-06-05 10:55:28,Truck Weight,,,,,,,,20452.8,
tr24,2024-06-05 10:55:47,Truck Status,,,,,,,Occupied,,
tr24,2024-06-05 10:55:47,Pickup Plan ID,,Pcp7,,,,,,,
tr24,2024-06-05 10:55:47,Scheduled Pickup Weight,,,,,,9546.6,,,
tr24,2024-06-05 10:55:47,Cargo ID,,,Cr10,,,,,,
tr15,2024-06-05 11:06:05,Is_normal,,,,,,,,,abnormal
tr15,2024-06-05 11:06:05,Truck Status,,,,,,,Available,,
tr22,2024-06-05 11:07:04,Truck Status,,,,,,,Occupied,,
tr22,2024-06-05 11:07:04,Pickup Plan ID,,Pcp8,,,,,,,
tr22,2024-06-05 11:07:04,Scheduled Pickup Weight,,,,,,9207.9,,,
tr22,2024-06-05 11:07:04,Cargo ID,,,Cr4,,,,,,
tr9,2024-06-05 11:16:15,Truck Status,,,,,,,Occupied,,
tr9,2024-06-05 11:16:15,Pickup Plan ID,,Pcp8,,,,,,,
tr9,2024-06-05 11:16:15,Scheduled Pickup Weight,,,,,,9463.4,,,
tr9,2024-06-05 11:16:15,Cargo ID,,,Cr4,,,,,,
tr43,2024-06-05 11:18:44,Truck Weight,,,,,,,,13515.1,
tr37,2024-06-05 11:37:05,Truck Weight,,,,,,,,11690.8,
tr21,2024-06-05 11:46:06,Truck Weight,,,,,,,,14210.0,
tr38,2024-06-05 11:47:28,Truck Weight,,,,,,,,15650.8,
tr3,2024-06-05 11:49:37,Truck Weight,,,,,,,,14803.5,
tr7,2024-06-05 11:54:50,Is_normal,,,,,,,,,abnormal
tr7,2024-06-05 11:54:50,Truck Status,,,,,,,Available,,
tr19,2024-06-05 12:00:47,Truck Status,,,,,,,Occupied,,
tr19,2024-06-05 12:00:47,Pickup Plan ID,,Pcp7,,,,,,,
tr19,2024-06-05 12:00:47,Scheduled Pickup Weight,,,,,,9513.1,,,
tr19,2024-06-05 12:00:47,Cargo ID,,,Cr10,,,,,,
tr42,2024-06-05 12:03:03,Truck Weight,,,,,,,,20664.3,
tr5,2024-06-05 12:09:21,Truck Weight,,,,,,,,16273.1,
tr29,2024-06-05 12:22:09,Truck Status,,,,,,,Occupied,,
tr29,2024-06-05 12:22:09,Pickup Plan ID,,Pcp1,,,,,,,
tr29,2024-06-05 12:22:09,Scheduled Pickup Weight,,,,,,9514.5,,,
tr29,2024-06-05 12:22:09,Cargo ID,,,Cr16,,,,,,
tr10,2024-06-05 12:27:26,Truck Status,,,,,,,Occupied,,
tr10,2024-06-05 12:27:26,Pickup Plan ID,,Pcp7,,,,,,,
tr10,2024-06-05 12:27:26,Scheduled Pickup Weight,,,,,,9535.3,,,
tr10,2024-06-05 12:27:26,Cargo ID,,,Cr10,,,,,,
tr39,2024-06-05 12:35:03,Truck Status,,,,,,,Occupied,,
tr39,2024-06-05 12:35:03,Pickup Plan ID,,Pcp1,,,,,,,
tr39,2024-06-05 12:35:03,Scheduled Pickup Weight,,,,,,9458.1,,,
tr39,2024-06-05 12:35:03,Cargo ID,,,Cr16,,,,,,
tr4,2024-06-05 12:50:19,Truck Status,,,,,,,Occupied,,
tr4,2024-06-05 12:50:19,Pickup Plan ID,,Pcp1,,,,,,,
tr4,2024-06-05 12:50:19,Scheduled Pickup Weight,,,,,,9263.1,,,
tr4,2024-06-05 12:50:19,Cargo ID,,,Cr16,,,,,,
tr30,2024-06-05 12:54:37,Truck Status,,,,,,,Occupied,,
tr30,2024-06-05 12:54:37,Pickup Plan ID,,Pcp8,,,,,,,
tr30,2024-06-05 12:54:37,Scheduled Pickup Weight,,,,,,9311.7,,,
tr30,2024-06-05 12:54:37,Cargo ID,,,Cr4,,,,,,
tr8,2024-06-05 13:09:55,Truck Weight,,,,,,,,11658.8,
tr13,2024-06-05 13:14:42,Truck Weight,,,,,,,,11807.4,
tr26,2024-06-05 13:32:53,Is_normal,,,,,,,,,normal
tr15,2024-06-05 13:35:40,Truck Status,,,,,,,Occupied,,
tr15,2024-06-05 13:35:40,Pickup Plan ID,,Pcp7,,,,,,,
tr15,2024-06-05 13:35:40,Scheduled Pickup Weight,,,,,,9397.9,,,
tr15,2024-06-05 13:35:40,Cargo ID,,,Cr10,,,,,,
tr33,2024-06-05 13:45:12,Is_normal,,,,,,,,,normal
tr2,2024-06-05 13:57:47,Is_normal,,,,,,,,,normal
tr34,2024-06-05 13:59:19,Truck Weight,,,,,,,,12005.0,
tr46,2024-06-05 14:13:21,Truck Status,,,,,,,Available,,
tr43,2024-06-05 14:21:54,Is_normal,,,,,,,,,normal
tr7,2024-06-05 14:52:57,Truck Status,,,,,,,Occupied,,
tr7,2024-06-05 14:52:57,Pickup Plan ID,,Pcp7,,,,,,,
tr7,2024-06-05 14:52:57,Scheduled Pickup Weight,,,,,,9429.6,,,
tr7,2024-06-05 14:52:57,Cargo ID,,,Cr10,,,,,,
tr48,2024-06-05 14:54:34,Truck Status,,,,,,,Available,,
tr38,2024-06-05 15:01:15,Is_normal,,,,,,,,,abnormal
tr38,2024-06-05 15:01:15,Truck Status,,,,,,,Available,,
tr36,2024-06-05 15:03:46,Truck Weight,,,,,,,,22992.7,
tr5,2024-06-05 15:09:49,Is_normal,,,,,,,,,abnormal
tr5,2024-06-05 15:09:49,Truck Status,,,,,,,Available,,
tr21,2024-06-05 15:15:28,Is_normal,,,,,,,,,abnormal
tr21,2024-06-05 15:15:28,Truck Status,,,,,,,Available,,
tr45,2024-06-05 15:31:57,Is_normal,,,,,,,,,normal
tr3,2024-06-05 15:34:05,Is_normal,,,,,,,,,abnormal
tr3,2024-06-05 15:34:05,Truck Status,,,,,,,Available,,
tr42,2024-06-05 15:40:07,Truck Status,,,,,,,Available,,
tr16,2024-06-05 15:59:53,Truck Weight,,,,,,,,11413.8,
tr14,2024-06-05 16:16:03,Truck Weight,,,,,,,,22446.6,
tr35,2024-06-05 16:16:48,Truck Weight,,,,,,,,22665.1,
tr44,2024-06-05 16:20:53,Truck Weight,,,,,,,,12356.3,
tr8,2024-06-05 16:22:13,Is_normal,,,,,,,,,normal
tr31,2024-06-05 16:27:07,Truck Weight,,,,,,,,20839.4,
tr13,2024-06-05 16:27:11,Is_normal,,,,,,,,,normal
